Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
BMW,X5,2018,F15 (2013—2018),71000 км,Проверить в Автотеке,Электронный,1,Не битый,30d 3.0 xDrive Steptronic (258 л.с.),3 л,Дизель,Автомат,Полный,M Sport,Внедорожник 5-дверный,Белый,Левый,WBAK*************,Возможен,5 299 000
BMW,X6,2019,F16 (2014—2020),61088 км,9 записей в отчёте Автотеки,,1,Не битый,30d 3.0 Steptronic (249 л.с.),3 л,Дизель,Автомат,Полный,M Sport Pure,Внедорожник 5-дверный,Белый,Левый,X4XK*************,,6 150 000
BMW,X7,2023,G07 рестайлинг (2022—2023),55 км,,Электронный,1,Не битый,40i 3.0 xDrive Steptronic (380 л.с.),3 л,Бензин,Автомат,Полный,M Sport,Внедорожник 5-дверный,Синий,Левый,WBA2*************,Возможен,23 000 000
BMW,X5,2019,G05 (2018—2023),91800 км,3 записи в отчёте Автотеки,Электронный,1,Не битый,30d 3.0 xDrive Steptronic (249 л.с.),3 л,Дизель,Автомат,Полный,M Sport,Внедорожник 5-дверный,Чёрный,Левый,WBAC*************,Возможен,7 699 000
BMW,3 серия,1991,E36 (1990—2000),351000 км,Проверить в Автотеке,Дубликат,4+,Не битый,320i 2.0 AT (150 л.с.),2 л,Бензин,Автомат,Задний,Базовая,Седан,Красный,Правый,WBAC*************,Не интересует,320 000
BMW,X5,2019,G05 (2018—2023),105910 км,2 записи в отчёте Автотеки,,1,Не битый,30d 3.0 xDrive Steptronic (265 л.с.),3 л,Дизель,Автомат,Полный,Base,Внедорожник 5-дверный,Белый,Левый,WBAC*************,,7 200 000
BMW,X7,2020,G07 (2018—2023),50743 км,Проверить в Автотеке,Электронный,1,Не битый,M50d 3.0 xDrive Steptronic (400 л.с.),3 л,Дизель,Автомат,Полный,,Внедорожник 5-дверный,Чёрный,Левый,WBAC*************,Возможен,11 500 000
BMW,5 серия,2009,E60/E61 рестайлинг (2007—2010),271708 км,33 записи в отчёте Автотеки,Оригинал,3,Не битый,525i 2.5 AT (218 л.с.),2.5 л,Бензин,Автомат,Задний,,Седан,Чёрный,Левый,WBAN*************,Не интересует,2 100 000
BMW,X3,2018,G01 (2017—2021),62100 км,Проверить в Автотеке,Электронный,1,Не битый,30d 3.0 xDrive Steptronic (265 л.с.),3 л,Дизель,Автомат,Полный,,Внедорожник 5-дверный,Серый,Левый,WBAT*************,Возможен,4 499 000
BMW,X5,2022,G05 (2018—2023),18913 км,2 записи в отчёте Автотеки,Электронный,1,Не битый,30d 3.0 xDrive Steptronic (286 л.с.),3 л,Дизель,Автомат,Полный,M Sport Pro,Внедорожник 5-дверный,Чёрный,Левый,WBAJ*************,Не интересует,11 950 000
BMW,X5,2019,G05 (2018—2023),62000 км,3 записи в отчёте Автотеки,Электронный,1,Не битый,40i 3.0 xDrive Steptronic (340 л.с.),3 л,Бензин,Автомат,Полный,,Внедорожник 5-дверный,Синий,Левый,5UXC*************,Не интересует,6 650 000
BMW,X3,2019,G01 (2017—2021),59302 км,2 записи в отчёте Автотеки,,1,Не битый,20d 2.0 xDrive Steptronic (190 л.с.),2 л,Дизель,Автомат,Полный,xLine,Внедорожник 5-дверный,Серый,Левый,WBAU*************,Возможен,4 689 000
BMW,iX,2022,i20 (2021—2023),10799 км,2 записи в отчёте Автотеки,,1,Не битый,50 0.0 xDrive AT (523 л.с.),0 л,Электро,Автомат,Полный,Suite Sport,Внедорожник 5-дверный,Белый,Левый,WBY2*************,,12 298 000
BMW,7 серия,2016,G11/G12 (2015—2019),106000 км,18 записей в отчёте Автотеки,,2,Не битый,730d 3.0 xDrive Steptronic (265 л.с.),3 л,Дизель,Автомат,Полный,Base,Седан,Чёрный,Левый,WBA7*************,,4 400 000
BMW,5 серия,2013,F10/F11 рестайлинг (2013—2017),198000 км,36 записей в отчёте Автотеки,Оригинал,4+,Не битый,528i 2.0 xDrive AT (245 л.с.),2 л,Бензин,Автомат,Полный,,Седан,Чёрный,Левый,X4X5*************,Возможен,1 850 000
BMW,5 серия,2010,F10/F11 (2009—2013),193000 км,104 записи в отчёте Автотеки,Оригинал,4+,Не битый,523i 2.5 AT (204 л.с.),2.5 л,Бензин,Автомат,Задний,,Седан,Белый,Левый,WBAF*************,Не интересует,1 690 000
BMW,iX,2023,i20 (2021—2023),2649 км,Проверить в Автотеке,,1,Не битый,40 0.0 xDrive AT (326 л.с.),0 л,Электро,Автомат,Полный,Suit Sport,Внедорожник 5-дверный,Чёрный,Левый,WBY1*************,,10 190 000
