Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
ГАЗ,ГАЗель 3302,2017,II (2010—2023),110112 км,2 записи в отчёте Автотеки,Оригинал,1,Не битый,2.7 MT (107 л.с.),2.7 л,Бензин,Механика,Задний,Базовая,Фургон,Белый,Левый,X961*************,,1 299 000
ГАЗ,3102 Волга,1998,I (1982—2009),107500 км,Проверить в Автотеке,Оригинал,3,Не битый,2.4 MT (100 л.с.),2.4 л,Бензин,Механика,Задний,Базовая,Седан,Белый,Левый,XTH3*************,Возможен,295 000
ГАЗ,ГАЗель 3302,2003,I рестайлинг (2003—2010),300000 км,4 записи в отчёте Автотеки,Оригинал,2,Не битый,2.3 MT (98 л.с.),2.3 л,Бензин,Механика,Задний,Базовая,Фургон,Белый,Левый,X9H3*************,Не интересует,540 000
ГАЗ,ГАЗель 3302,2017,II (2010—2023),349000 км,18 записей в отчёте Автотеки,Оригинал,1,Не битый,2.9 MT (107 л.с.),2.9 л,Бензин,Механика,Задний,Базовая,Фургон,Белый,Левый,Z783*************,Не интересует,849 000
ГАЗ,69,1961,I (1953—1972),100000 км,,Дубликат,4+,Не битый,2.1 4WD MT (55 л.с.),2.1 л,Бензин,Механика,Полный,Базовая,Внедорожник 5-дверный,Зелёный,Левый,9915******,,800 000
ГАЗ,ГАЗель Next,2020,III (2013—2023),43655 км,Проверить в Автотеке,,1,Не битый,2.8 D MT (149 л.с.),2.8 л,Дизель,Механика,Задний,Базовая,Пикап,Белый,Левый,X9H3*************,,2 390 000
ГАЗ,ГАЗель 3302,2016,II (2010—2023),221152 км,Проверить в Автотеке,Оригинал,2,Не битый,2.9 MT (107 л.с.),2.9 л,Бензин,Механика,Задний,Базовая,Фургон,Белый,Левый,Z783*************,Возможен,1 439 000
ГАЗ,ГАЗель 3302,2020,II (2010—2023),225183 км,4 записи в отчёте Автотеки,,2,Не битый,2.7 MT (107 л.с.),2.7 л,Бензин,Механика,Задний,Базовая,Пикап,Белый,Левый,X963*************,,1 625 000
ГАЗ,ГАЗель 2705,2016,II (2010—2023),290000 км,5 записей в отчёте Автотеки,Оригинал,2,Не битый,2.7 MT (107 л.с.),2.7 л,Бензин,Механика,Задний,Базовая,Фургон,Серый,Левый,Z783*************,Не интересует,1 550 000
ГАЗ,Соболь 2752,2021,II (2010—2023),116563 км,6 записей в отчёте Автотеки,,2,Не битый,2.7 4WD MT (107 л.с.),2.7 л,Бензин,Механика,Полный,Базовая,Фургон,Белый,Левый,X962*************,,1 500 000
ГАЗ,ГАЗель Next,2017,III (2013—2023),107000 км,2 записи в отчёте Автотеки,,1,Не битый,2.8 D MT (150 л.с.),2.8 л,Дизель,Механика,Задний,Базовая,Фургон,Белый,Левый,X892*************,Возможен,1 650 000
ГАЗ,Соболь 2752,2017,II (2010—2023),55882 км,6 записей в отчёте Автотеки,Оригинал,2,Не битый,2.9 4WD MT (107 л.с.),2.9 л,Бензин,Механика,Полный,Базовая,Минивэн,Белый,Левый,X962*************,Не интересует,1 300 000
ГАЗ,ГАЗель Next,2017,III (2013—2023),28818 км,3 записи в отчёте Автотеки,Оригинал,1,Не битый,2.7 MT (107 л.с.),2.7 л,Бензин,Механика,Задний,Базовая,Фургон,Голубой,Левый,X96A*************,Не интересует,2 050 000
