Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
Hyundai,Sonata,2021,VIII (2019—2023),15390 км,4 записи в отчёте Автотеки,,1,Не битый,2.0 AT (150 л.с.),2 л,Бензин,Автомат,Передний,Comfort,Седан,Чёрный,Левый,XWEL*************,,3 250 000
Hyundai,Solaris,2012,I (2010—2014),184000 км,7 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 MT (123 л.с.),1.6 л,Бензин,Механика,Передний,Active,Хетчбек 5-дверный,Фиолетовый,Левый,Z94C*************,Не интересует,820 000
Hyundai,Solaris,2021,II рестайлинг (2020—2023),33000 км,3 записи в отчёте Автотеки,,1,Не битый,1.6 AT (123 л.с.),1.6 л,Бензин,Автомат,Передний,,Седан,Белый,Левый,Z94K*************,,1 999 000
Hyundai,Santa Fe,2017,III рестайлинг (2015—2018),122459 км,12 записей в отчёте Автотеки,,3,Не битый,2.2 CRDi 4WD AT (200 л.с.),2.2 л,Дизель,Автомат,Полный,Dynamic,Внедорожник 5-дверный,Белый,Левый,XWES*************,,2 649 900
Hyundai,Santa Fe,2015,III рестайлинг (2015—2018),122701 км,4 записи в отчёте Автотеки,,2,Не битый,2.4 4WD AT (171 л.с.),2.4 л,Бензин,Автомат,Полный,,Внедорожник 5-дверный,Чёрный,Левый,KMHS*************,Возможен,2 279 000
Hyundai,Palisade,2022,I (2018—2022),36240 км,2 записи в отчёте Автотеки,Электронный,1,Не битый,2.2 CRDi 4WD AT (200 л.с.),2.2 л,Дизель,Автомат,Полный,,Внедорожник 5-дверный,Фиолетовый,Левый,KMHR*************,Не интересует,5 350 000
Hyundai,Solaris,2018,II (2017—2020),81628 км,7 записей в отчёте Автотеки,,1,Не битый,1.6 AT (123 л.с.),1.6 л,Бензин,Автомат,Передний,Comfort,Седан,Серый,Левый,Z94K*************,,1 630 000
Hyundai,Solaris,2020,II рестайлинг (2020—2023),81000 км,11 записей в отчёте Автотеки,,2,Не битый,1.6 AT (123 л.с.),1.6 л,Бензин,Автомат,Передний,Comfort,Седан,Чёрный,Левый,Z94K*************,Возможен,1 295 000
Hyundai,Solaris,2015,I рестайлинг (2014—2017),47700 км,2 записи в отчёте Автотеки,Оригинал,1,Не битый,1.6 AT (123 л.с.),1.6 л,Бензин,Автомат,Передний,Elegance,Седан,Чёрный,Левый,Z94C*************,Не интересует,1 350 000
Hyundai,Solaris,2018,II (2017—2020),60000 км,7 записей в отчёте Автотеки,,2,Не битый,1.6 AT (123 л.с.),1.6 л,Бензин,Автомат,Передний,Active Plus,Седан,Серый,Левый,Z94K*************,Возможен,1 677 900
Hyundai,Santa Fe,2017,III рестайлинг (2015—2018),111000 км,Проверить в Автотеке,,1,Не битый,2.0 CRDi AT (186 л.с.),2 л,Дизель,Автомат,Передний,Базовая,Внедорожник 5-дверный,Белый,Левый,KMHS*************,,2 375 000
Hyundai,Sonata,2019,VIII (2019—2023),92300 км,3 записи в отчёте Автотеки,Электронный,1,Не битый,2.0 AT (150 л.с.),2 л,Бензин,Автомат,Передний,Style,Седан,Серый,Левый,KMHL*************,Не интересует,2 349 000
Hyundai,Solaris,2014,I рестайлинг (2014—2017),125000 км,Проверить в Автотеке,,2,Не битый,1.6 AT (123 л.с.),1.6 л,Бензин,Автомат,Передний,Elegance,Седан,Оранжевый,Левый,Z94C*************,,1 239 000
Hyundai,Elantra,2022,VII (2020—2023),4302 км,4 записи в отчёте Автотеки,,1,Не битый,2.0 AT (150 л.с.),2 л,Бензин,Автомат,Передний,,Седан,Белый,Левый,MXHL*************,Возможен,2 649 000
Hyundai,Santa Fe,2014,III (2012—2016),182001 км,20 записей в отчёте Автотеки,,2,Не битый,2.2 R VGT 4WD AT (197 л.с.),2.2 л,Дизель,Автомат,Полный,,Внедорожник 5-дверный,Коричневый,Левый,KMHS*************,Возможен,1 999 000
Hyundai,Solaris,2017,II (2017—2020),63000 км,9 записей в отчёте Автотеки,,1,Не битый,1.4 AT (100 л.с.),1.4 л,Бензин,Автомат,Передний,,Седан,Красный,Левый,Z94K*************,,1 430 000
Hyundai,Sonata,2017,VII рестайлинг (2017—2019),87216 км,Проверить в Автотеке,Электронный,1,Не битый,2.0 AT (150 л.с.),2 л,Бензин,Автомат,Передний,Style,Седан,Серый,Левый,KMHE*************,,2 199 000
Hyundai,Solaris,2020,II рестайлинг (2020—2023),101000 км,3 записи в отчёте Автотеки,,1,Не битый,1.4 AT (100 л.с.),1.4 л,Бензин,Автомат,Передний,Comfort,Седан,Белый,Левый,Z94K*************,,1 500 000
Hyundai,Creta,2020,I рестайлинг (2020—2021),65660 км,8 записей в отчёте Автотеки,,1,Не битый,1.6 AT (123 л.с.),1.6 л,Бензин,Автомат,Передний,,Внедорожник 5-дверный,Серый,Левый,Z94G*************,,2 057 000
Hyundai,Sonata,2018,VII рестайлинг (2017—2019),158000 км,18 записей в отчёте Автотеки,,1,Не битый,2.0 AT (150 л.с.),2 л,Бензин,Автомат,Передний,Lifestyle,Седан,Серый,Левый,XWEE*************,,1 900 000
Hyundai,Solaris,2021,II рестайлинг (2020—2023),34000 км,3 записи в отчёте Автотеки,,1,Не битый,1.6 AT (123 л.с.),1.6 л,Бензин,Автомат,Передний,,Седан,Чёрный,Левый,Z94K*************,,1 940 000
Hyundai,Sonata,2018,VII рестайлинг (2017—2019),85000 км,10 записей в отчёте Автотеки,Оригинал,2,Не битый,2.0 AT (150 л.с.),2 л,Бензин,Автомат,Передний,,Седан,Белый,Левый,XWEE*************,Не интересует,2 000 000
Hyundai,Sonata,2019,VIII (2019—2023),83000 км,4 записи в отчёте Автотеки,Электронный,1,Не битый,2.0 CNG AT (146 л.с.),2 л,Газ,Автомат,Передний,Base,Седан,Серый,Левый,KMHL*************,Не интересует,2 300 000
Hyundai,Palisade,2022,I (2018—2022),16314 км,,Электронный,1,Не битый,2.2 CRDi 4WD AT (200 л.с.),2.2 л,Дизель,Автомат,Полный,Calligraphy,Внедорожник 5-дверный,Белый,Левый,KMHR*************,,6 999 000
Hyundai,Getz,2005,I (2002—2005),100000 км,6 записей в отчёте Автотеки,,4+,Не битый,1.4 MT (97 л.с.),1.4 л,Бензин,Механика,Передний,Базовая,Хетчбек 5-дверный,Голубой,Левый,KMHB*************,,465 000
Hyundai,Creta,2017,I (2016—2020),89213 км,8 записей в отчёте Автотеки,,2,Не битый,2.0 4WD AT (150 л.с.),2 л,Бензин,Автомат,Полный,Travel,Внедорожник 5-дверный,Серый,Левый,Z94G*************,,1 950 000
Hyundai,Santa Fe,2013,III (2012—2016),94000 км,21 запись в отчёте Автотеки,,4+,Не битый,2.4 4WD MT (175 л.с.),2.4 л,Бензин,Механика,Полный,Comfort,Внедорожник 5-дверный,Чёрный,Левый,KMHS*************,,1 635 000
Hyundai,Sonata,2018,VII рестайлинг (2017—2019),92000 км,Проверить в Автотеке,Электронный,1,Не битый,2.0 CNG AT (151 л.с.),2 л,Газ,Автомат,Передний,Базовая,Седан,Белый,Левый,KMHE*************,Не интересует,1 899 000
Hyundai,Palisade,2021,I (2018—2022),38000 км,,Электронный,1,Не битый,2.2 CRDi 4WD AT (200 л.с.),2.2 л,Дизель,Автомат,Полный,Специальная серия «Cosmos» (7 мест),Внедорожник 5-дверный,Серый,Левый,KMHR*************,,4 913 450
Hyundai,Sonata,2022,VIII (2019—2023),27700 км,Проверить в Автотеке,Электронный,1,Не битый,2.5 AT (180 л.с.),2.5 л,Бензин,Автомат,Передний,,Седан,Чёрный,Левый,MXHL*************,,3 490 000
Hyundai,Solaris,2015,I рестайлинг (2014—2017),182000 км,8 записей в отчёте Автотеки,Оригинал,2,Не битый,1.6 AT (123 л.с.),1.6 л,Бензин,Автомат,Передний,Comfort,Хетчбек 5-дверный,Чёрный,Левый,Z94C*************,Возможен,1 139 000
