Marka,Model,Год выпуска,Поколение,Пробег,История пробега,ПТС,Владельцев по ПТС,Состояние,Модификация,Объём двигателя,Тип двигателя,Коробка передач,Привод,Комплектация,Тип кузова,Цвет,Руль,VIN или номер кузова,Обмен
Peugeot,Boxer,2019,II рестайлинг (2014—2023),121285 км,Проверить в Автотеке,,2,Не битый,2.2 HDi MT (130 л.с.),2.2 л,Дизель,Механика,Передний,Базовая,Фургон,Белый,Левый,VF3Y*************,,3 600 000
Peugeot,206,2007,I (1998—2012),169000 км,11 записей в отчёте Автотеки,,4+,Не битый,1.4 MT (75 л.с.),1.4 л,Бензин,Механика,Передний,XR,Седан,Серый,Левый,VF32*************,Возможен,440 000
Peugeot,308,2009,I (2007—2011),99467 км,12 записей в отчёте Автотеки,,4+,Не битый,1.6 AT (120 л.с.),1.6 л,Бензин,Автомат,Передний,Confort Pack,Хетчбек 5-дверный,Красный,Левый,VF34*************,,582 500
Peugeot,Traveller,2019,I (2016—2023),59673 км,,,1,Не битый,2.0 HDi AT (150 л.с.),2 л,Дизель,Автомат,Передний,Active,Минивэн,Белый,Левый,Z8TV*************,Возможен,3 049 000
Peugeot,4007,2010,I (2007—2012),225000 км,8 записей в отчёте Автотеки,,2,Не битый,2.2 HDi 4WD AMT (156 л.с.),2.2 л,Дизель,Робот,Полный,Premium,Внедорожник 5-дверный,Белый,Левый,VF3V*************,,1 185 000
Peugeot,301,2013,I (2012—2016),133200 км,22 записи в отчёте Автотеки,,3,Не битый,1.6 AT (115 л.с.),1.6 л,Бензин,Автомат,Передний,Active,Седан,Серебряный,Левый,VF3D*************,Возможен,820 000
Peugeot,Boxer,2021,II рестайлинг (2014—2023),31816 км,2 записи в отчёте Автотеки,,1,Не битый,2.2 HDi MT (130 л.с.),2.2 л,Дизель,Механика,Передний,Базовая,Фургон,Белый,Левый,VF3Y*************,,4 750 000
Peugeot,Partner,2006,I рестайлинг (2002—2012),250000 км,5 записей в отчёте Автотеки,,3,Не битый,1.9 HDi MT (69 л.с.),1.9 л,Дизель,Механика,Передний,Базовая,Фургон,Белый,Левый,VF3G*************,Не интересует,125 000
Peugeot,308,2012,I рестайлинг (2011—2015),175000 км,28 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.6 AT (120 л.с.),1.6 л,Бензин,Автомат,Передний,Confort,Хетчбек 5-дверный,Чёрный,Левый,Z8T4*************,Не интересует,544 000
Peugeot,4007,2010,I (2007—2012),294262 км,24 записи в отчёте Автотеки,Оригинал,3,Не битый,2.4 4WD CVT (170 л.с.),2.4 л,Бензин,Вариатор,Полный,Allure,Внедорожник 5-дверный,Чёрный,Левый,Z8TV*************,Возможен,750 000
Peugeot,308,2012,I рестайлинг (2011—2015),95349 км,17 записей в отчёте Автотеки,Оригинал,3,Не битый,1.6 AT (120 л.с.),1.6 л,Бензин,Автомат,Передний,Sport,Хетчбек 5-дверный,Чёрный,Левый,Z8T4*************,Возможен,845 000
Peugeot,308,2008,I (2007—2011),165900 км,13 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.6 AT (120 л.с.),1.6 л,Бензин,Автомат,Передний,,Хетчбек 5-дверный,Серый,Левый,VF34*************,Не интересует,480 000
Peugeot,Traveller,2021,I (2016—2023),51096 км,6 записей в отчёте Автотеки,,1,Не битый,2.0 HDi AT (150 л.с.) L2,2 л,Дизель,Автомат,Передний,Active,Минивэн,Чёрный,Левый,Z8TV*************,Возможен,3 050 000
Peugeot,308,2009,I (2007—2011),182000 км,16 записей в отчёте Автотеки,Оригинал,4+,Не битый,1.6 AT (120 л.с.),1.6 л,Бензин,Автомат,Передний,,Универсал,Серый,Левый,VF34*************,,620 000
Peugeot,Partner,2010,I рестайлинг (2002—2012),115000 км,2 записи в отчёте Автотеки,Оригинал,2,Не битый,1.4 MT (75 л.с.),1.4 л,Бензин,Механика,Передний,Базовая,Фургон,Синий,Левый,VF3G*************,,245 000
Peugeot,308,2011,I рестайлинг (2011—2015),174133 км,14 записей в отчёте Автотеки,,3,Не битый,1.6 MT (120 л.с.),1.6 л,Бензин,Механика,Передний,Sport,Хетчбек 5-дверный,Красный,Левый,Z8T4*************,Возможен,597 000
Peugeot,307,2004,3C (2001—2005),205000 км,72 записи в отчёте Автотеки,Оригинал,4+,Не битый,2.0 MT (136 л.с.),2 л,Бензин,Механика,Передний,Базовая,Универсал,Зелёный,Левый,VF33*************,Не интересует,490 000
Peugeot,206,2007,I (1998—2012),168000 км,10 записей в отчёте Автотеки,Дубликат,4+,Не битый,1.4 MT (75 л.с.),1.4 л,Бензин,Механика,Передний,XR,Седан,Серый,Левый,VF32*************,Возможен,258 000
Peugeot,Partner,2009,II (2008—2012),209000 км,16 записей в отчёте Автотеки,,3,Не битый,1.6 MT (90 л.с.),1.6 л,Бензин,Механика,Передний,Active,Минивэн,Серебряный,Левый,VF37*************,,730 000
Peugeot,308,2012,I рестайлинг (2011—2015),116000 км,32 записи в отчёте Автотеки,Дубликат,4+,Не битый,1.6 AT (120 л.с.),1.6 л,Бензин,Автомат,Передний,Premium,Хетчбек 5-дверный,Белый,Левый,Z8T4*************,Возможен,519 999
